2013-05-24 05:22:56 status unpacked liblocale-gettext-perl:amd64 1.05-7+b1
2013-05-24 05:22:56 status half-configured liblocale-gettext-perl:amd64 1.05-7+b1
2013-05-24 05:22:56 status installed liblocale-gettext-perl:amd64 1.05-7+b1
2013-05-24 05:22:56 configure multiarch-support:amd64 2.13-38 <none>
2013-05-24 05:22:56 status unpacked multiarch-support:amd64 2.13-38
2013-05-24 05:22:57 status half-configured multiarch-support:amd64 2.13-38
2013-05-24 05:22:57 status installed multiarch-support:amd64 2.13-38
2013-05-24 05:22:57 configure libselinux1:amd64 2.1.9-5 <none>
2013-05-24 05:22:57 status unpacked libselinux1:amd64 2.1.9-5
2013-05-24 05:22:57 status half-configured libselinux1:amd64 2.1.9-5
2013-05-24 05:22:58 status installed libselinux1:amd64 2.1.9-5
2013-05-24 05:22:58 configure libtext-charwidth-perl:amd64 0.04-7+b1 <none>
2013-05-24 05:22:58 status unpacked libtext-charwidth-perl:amd64 0.04-7+b1
2013-05-24 05:22:58 status half-configured libtext-charwidth-perl:amd64 0.04-7+b1
2013-05-24 05:22:58 status installed libtext-charwidth-perl:amd64 0.04-7+b1
2013-05-24 05:22:58 configure libtext-wrapi18n-perl:all 0.06-7 <none>
2013-05-24 05:22:58 status unpacked libtext-wrapi18n-perl:all 0.06-7
2013-05-24 05:22:58 status half-configured libtext-wrapi18n-perl:all 0.06-7
2013-05-24 05:22:58 status installed libtext-wrapi18n-perl:all 0.06-7
2013-05-24 05:22:59 configure libustr-1.0-1:amd64 1.0.4-3 <none>
2013-05-24 05:22:59 status unpacked libustr-1.0-1:amd64 1.0.4-3
2013-05-24 05:22:59 status half-configured libustr-1.0-1:amd64 1.0.4-3
2013-05-24 05:22:59 status installed libustr-1.0-1:amd64 1.0.4-3
2013-05-24 05:22:59 configure debconf:all 1.5.49 <none>
2013-05-24 05:22:59 status unpacked debconf:all 1.5.49
2013-05-24 05:22:59 status unpacked debconf:all 1.5.49
2013-05-24 05:22:59 status unpacked debconf:all 1.5.49
2013-05-24 05:22:59 status unpacked debconf:all 1.5.49
2013-05-24 05:22:59 status half-configured debconf:all 1.5.49
2013-05-24 05:23:00 status installed debconf:all 1.5.49
2013-05-24 05:23:00 configure dash:amd64 0.5.7-3 <none>
2013-05-24 05:23:00 status unpacked dash:amd64 0.5.7-3
2013-05-24 05:23:00 status half-configured dash:amd64 0.5.7-3
2013-05-24 05:23:00 status installed dash:amd64 0.5.7-3
2013-05-24 05:23:00 configure libpam0g:amd64 1.1.3-7.1 <none>
2013-05-24 05:23:00 status unpacked libpam0g:amd64 1.1.3-7.1
2013-05-24 05:23:00 status half-configured libpam0g:amd64 1.1.3-7.1
2013-05-24 05:23:01 status installed libpam0g:amd64 1.1.3-7.1
2013-05-24 05:23:01 configure libsepol1:amd64 2.1.4-3 <none>
2013-05-24 05:23:01 status unpacked libsepol1:amd64 2.1.4-3
2013-05-24 05:23:01 status half-configured libsepol1:amd64 2.1.4-3
2013-05-24 05:23:02 status installed libsepol1:amd64 2.1.4-3
2013-05-24 05:23:02 configure tzdata:all 2013b-2 <none>
2013-05-24 05:23:02 status unpacked tzdata:all 2013b-2
2013-05-24 05:23:02 status half-configured tzdata:all 2013b-2
2013-05-24 05:23:03 status installed tzdata:all 2013b-2
2013-05-24 05:23:03 configure zlib1g:amd64 1:1.2.7.dfsg-13 <none>
2013-05-24 05:23:03 status unpacked zlib1g:amd64 1:1.2.7.dfsg-13
2013-05-24 05:23:03 status half-configured zlib1g:amd64 1:1.2.7.dfsg-13
2013-05-24 05:23:03 status installed zlib1g:amd64 1:1.2.7.dfsg-13
2013-05-24 05:23:03 configure libgcc1:amd64 1:4.7.2-5 <none>
2013-05-24 05:23:03 status unpacked libgcc1:amd64 1:4.7.2-5
2013-05-24 05:23:03 status half-configured libgcc1:amd64 1:4.7.2-5
2013-05-24 05:23:03 status installed libgcc1:amd64 1:4.7.2-5
2013-05-24 05:23:04 configure base-files:amd64 7.1 <none>
2013-05-24 05:23:04 status unpacked base-files:amd64 7.1
2013-05-24 05:23:04 status unpacked base-files:amd64 7.1
2013-05-24 05:23:04 status unpacked base-files:amd64 7.1
2013-05-24 05:23:04 status unpacked base-files:amd64 7.1
2013-05-24 05:23:04 status unpacked base-files:amd64 7.1
2013-05-24 05:23:04 status unpacked base-files:amd64 7.1
2013-05-24 05:23:04 status unpacked base-files:amd64 7.1
2013-05-24 05:23:04 status half-configured base-files:amd64 7.1
2013-05-24 05:23:04 status installed base-files:amd64 7.1
2013-05-24 05:23:04 configure libattr1:amd64 1:2.4.46-8 <none>
2013-05-24 05:23:04 status unpacked libattr1:amd64 1:2.4.46-8
2013-05-24 05:23:05 status half-configured libattr1:amd64 1:2.4.46-8
2013-05-24 05:23:05 status installed libattr1:amd64 1:2.4.46-8
2013-05-24 05:23:05 configure sed:amd64 4.2.1-10 <none>
2013-05-24 05:23:05 status unpacked sed:amd64 4.2.1-10
2013-05-24 05:23:05 status half-configured sed:amd64 4.2.1-10
2013-05-24 05:23:05 status installed sed:amd64 4.2.1-10
2013-05-24 05:23:05 configure e2fslibs:amd64 1.42.5-1.1 <none>
2013-05-24 05:23:05 status unpacked e2fslibs:amd64 1.42.5-1.1
2013-05-24 05:23:05 status half-configured e2fslibs:amd64 1.42.5-1.1
2013-05-24 05:23:05 status installed e2fslibs:amd64 1.42.5-1.1
2013-05-24 05:23:05 configure libcomerr2:amd64 1.42.5-1.1 <none>
2013-05-24 05:23:05 status unpacked libcomerr2:amd64 1.42.5-1.1
2013-05-24 05:23:05 status half-configured libcomerr2:amd64 1.42.5-1.1
2013-05-24 05:23:06 status installed libcomerr2:amd64 1.42.5-1.1
2013-05-24 05:23:06 configure debconf-i18n:all 1.5.49 <none>
2013-05-24 05:23:06 status unpacked debconf-i18n:all 1.5.49
2013-05-24 05:23:06 status half-configured debconf-i18n:all 1.5.49
2013-05-24 05:23:06 status installed debconf-i18n:all 1.5.49
2013-05-24 05:23:06 configure libacl1:amd64 2.2.51-8 <none>
2013-05-24 05:23:06 status unpacked libacl1:amd64 2.2.51-8
2013-05-24 05:23:06 status half-configured libacl1:amd64 2.2.51-8
2013-05-24 05:23:06 status installed libacl1:amd64 2.2.51-8
2013-05-24 05:23:06 configure libslang2:amd64 2.2.4-15 <none>
2013-05-24 05:23:06 status unpacked libslang2:amd64 2.2.4-15
2013-05-24 05:23:06 status half-configured libslang2:amd64 2.2.4-15
2013-05-24 05:23:06 status installed libslang2:amd64 2.2.4-15
2013-05-24 05:23:07 configure libss2:amd64 1.42.5-1.1 <none>
2013-05-24 05:23:07 status unpacked libss2:amd64 1.42.5-1.1
2013-05-24 05:23:07 status half-configured libss2:amd64 1.42.5-1.1
2013-05-24 05:23:07 status installed libss2:amd64 1.42.5-1.1
2013-05-24 05:23:07 configure libpam-modules-bin:amd64 1.1.3-7.1 <none>
2013-05-24 05:23:07 status unpacked libpam-modules-bin:amd64 1.1.3-7.1
2013-05-24 05:23:07 status half-configured libpam-modules-bin:amd64 1.1.3-7.1
2013-05-24 05:23:07 status installed libpam-modules-bin:amd64 1.1.3-7.1
2013-05-24 05:23:07 configure liblzma5:amd64 5.1.1alpha+20120614-2 <none>
2013-05-24 05:23:07 status unpacked liblzma5:amd64 5.1.1alpha+20120614-2
2013-05-24 05:23:07 status half-configured liblzma5:amd64 5.1.1alpha+20120614-2
2013-05-24 05:23:07 status installed liblzma5:amd64 5.1.1alpha+20120614-2
2013-05-24 05:23:07 configure libdb5.1:amd64 5.1.29-5 <none>
2013-05-24 05:23:07 status unpacked libdb5.1:amd64 5.1.29-5
2013-05-24 05:23:07 status half-configured libdb5.1:amd64 5.1.29-5
2013-05-24 05:23:08 status installed libdb5.1:amd64 5.1.29-5
2013-05-24 05:23:08 configure libbz2-1.0:amd64 1.0.6-4 <none>
2013-05-24 05:23:08 status unpacked libbz2-1.0:amd64 1.0.6-4
2013-05-24 05:23:08 status half-configured libbz2-1.0:amd64 1.0.6-4
2013-05-24 05:23:08 status installed libbz2-1.0:amd64 1.0.6-4
2013-05-24 05:23:08 configure libtinfo5:amd64 5.9-10 <none>
2013-05-24 05:23:08 status unpacked libtinfo5:amd64 5.9-10
2013-05-24 05:23:08 status half-configured libtinfo5:amd64 5.9-10
2013-05-24 05:23:08 status installed libtinfo5:amd64 5.9-10
2013-05-24 05:23:08 configure sysvinit-utils:amd64 2.88dsf-41 <none>
2013-05-24 05:23:08 status unpacked sysvinit-utils:amd64 2.88dsf-41
2013-05-24 05:23:08 status unpacked sysvinit-utils:amd64 2.88dsf-41
2013-05-24 05:23:09 status half-configured sysvinit-utils:amd64 2.88dsf-41
2013-05-24 05:23:09 status installed sysvinit-utils:amd64 2.88dsf-41
2013-05-24 05:23:09 configure bash:amd64 4.2+dfsg-0.1 <none>
2013-05-24 05:23:09 status unpacked bash:amd64 4.2+dfsg-0.1
2013-05-24 05:23:09 status unpacked bash:amd64 4.2+dfsg-0.1
2013-05-24 05:23:09 status unpacked bash:amd64 4.2+dfsg-0.1
2013-05-24 05:23:09 status unpacked bash:amd64 4.2+dfsg-0.1
2013-05-24 05:23:09 status unpacked bash:amd64 4.2+dfsg-0.1
2013-05-24 05:23:09 status half-configured bash:amd64 4.2+dfsg-0.1
2013-05-24 05:23:09 status installed bash:amd64 4.2+dfsg-0.1
2013-05-24 05:23:09 configure coreutils:amd64 8.13-3.5 <none>
2013-05-24 05:23:09 status unpacked coreutils:amd64 8.13-3.5
2013-05-24 05:23:09 status half-configured coreutils:amd64 8.13-3.5
2013-05-24 05:23:09 status installed coreutils:amd64 8.13-3.5
2013-05-24 05:23:10 configure ncurses-bin:amd64 5.9-10 <none>
2013-05-24 05:23:10 status unpacked ncurses-bin:amd64 5.9-10
2013-05-24 05:23:10 status half-configured ncurses-bin:amd64 5.9-10
2013-05-24 05:23:10 status installed ncurses-bin:amd64 5.9-10
2013-05-24 05:23:10 configure sysv-rc:all 2.88dsf-41 <none>
2013-05-24 05:23:10 status unpacked sysv-rc:all 2.88dsf-41
2013-05-24 05:23:10 status half-configured sysv-rc:all 2.88dsf-41
2013-05-24 05:23:10 status installed sysv-rc:all 2.88dsf-41
2013-05-24 05:23:10 configure libpam-modules:amd64 1.1.3-7.1 <none>
2013-05-24 05:23:10 status unpacked libpam-modules:amd64 1.1.3-7.1
2013-05-24 05:23:10 status unpacked libpam-modules:amd64 1.1.3-7.1
2013-05-24 05:23:10 status unpacked libpam-modules:amd64 1.1.3-7.1
2013-05-24 05:23:10 status unpacked libpam-modules:amd64 1.1.3-7.1
2013-05-24 05:23:10 status unpacked libpam-modules:amd64 1.1.3-7.1
2013-05-24 05:23:10 status unpacked libpam-modules:amd64 1.1.3-7.1
2013-05-24 05:23:11 status unpacked libpam-modules:amd64 1.1.3-7.1
2013-05-24 05:23:11 status unpacked libpam-modules:amd64 1.1.3-7.1
2013-05-24 05:23:11 status unpacked libpam-modules:amd64 1.1.3-7.1
2013-05-24 05:23:11 status half-configured libpam-modules:amd64 1.1.3-7.1
2013-05-24 05:23:11 status installed libpam-modules:amd64 1.1.3-7.1
2013-05-24 05:23:11 configure libsemanage1:amd64 2.1.6-6 <none>
2013-05-24 05:23:11 status unpacked libsemanage1:amd64 2.1.6-6
2013-05-24 05:23:11 status half-configured libsemanage1:amd64 2.1.6-6
2013-05-24 05:23:11 status installed libsemanage1:amd64 2.1.6-6
2013-05-24 05:23:11 configure libncurses5:amd64 5.9-10 <none>
2013-05-24 05:23:11 status unpacked libncurses5:amd64 5.9-10
2013-05-24 05:23:11 status half-configured libncurses5:amd64 5.9-10
2013-05-24 05:23:12 status installed libncurses5:amd64 5.9-10
2013-05-24 05:23:12 configure passwd:amd64 1:4.1.5.1-1 <none>
2013-05-24 05:23:12 status unpacked passwd:amd64 1:4.1.5.1-1
2013-05-24 05:23:12 status unpacked passwd:amd64 1:4.1.5.1-1
2013-05-24 05:23:12 status unpacked passwd:amd64 1:4.1.5.1-1
2013-05-24 05:23:12 status unpacked passwd:amd64 1:4.1.5.1-1
2013-05-24 05:23:12 status unpacked passwd:amd64 1:4.1.5.1-1
2013-05-24 05:23:12 status unpacked passwd:amd64 1:4.1.5.1-1
2013-05-24 05:23:12 status unpacked passwd:amd64 1:4.1.5.1-1
2013-05-24 05:23:12 status unpacked passwd:amd64 1:4.1.5.1-1
2013-05-24 05:23:12 status half-configured passwd:amd64 1:4.1.5.1-1
2013-05-24 05:23:13 status installed passwd:amd64 1:4.1.5.1-1
2013-05-24 05:23:13 configure libpam-runtime:all 1.1.3-7.1 <none>
2013-05-24 05:23:13 status unpacked libpam-runtime:all 1.1.3-7.1
2013-05-24 05:23:13 status unpacked libpam-runtime:all 1.1.3-7.1
2013-05-24 05:23:13 status unpacked libpam-runtime:all 1.1.3-7.1
2013-05-24 05:23:13 status half-configured libpam-runtime:all 1.1.3-7.1
2013-05-24 05:23:13 status installed libpam-runtime:all 1.1.3-7.1
2013-05-24 05:23:13 configure xz-utils:amd64 5.1.1alpha+20120614-2 <none>
2013-05-24 05:23:13 status unpacked xz-utils:amd64 5.1.1alpha+20120614-2
2013-05-24 05:23:14 status half-configured xz-utils:amd64 5.1.1alpha+20120614-2
2013-05-24 05:23:14 status installed xz-utils:amd64 5.1.1alpha+20120614-2
2013-05-24 05:23:14 configure login:amd64 1:4.1.5.1-1 <none>
2013-05-24 05:23:14 status unpacked login:amd64 1:4.1.5.1-1
2013-05-24 05:23:14 status unpacked login:amd64 1:4.1.5.1-1
2013-05-24 05:23:14 status unpacked login:amd64 1:4.1.5.1-1
2013-05-24 05:23:14 status unpacked login:amd64 1:4.1.5.1-1
2013-05-24 05:23:14 status unpacked login:amd64 1:4.1.5.1-1
2013-05-24 05:23:14 status half-configured login:amd64 1:4.1.5.1-1
2013-05-24 05:23:14 status installed login:amd64 1:4.1.5.1-1
2013-05-24 05:23:14 configure libuuid1:amd64 2.20.1-5.3 <none>
2013-05-24 05:23:14 status unpacked libuuid1:amd64 2.20.1-5.3
2013-05-24 05:23:14 status half-configured libuuid1:amd64 2.20.1-5.3
2013-05-24 05:23:15 status installed libuuid1:amd64 2.20.1-5.3
2013-05-24 05:23:15 configure libblkid1:amd64 2.20.1-5.3 <none>
2013-05-24 05:23:15 status unpacked libblkid1:amd64 2.20.1-5.3
2013-05-24 05:23:15 status half-configured libblkid1:amd64 2.20.1-5.3
2013-05-24 05:23:15 status installed libblkid1:amd64 2.20.1-5.3
2013-05-24 05:23:15 configure libmount1:amd64 2.20.1-5.3 <none>
2013-05-24 05:23:15 status unpacked libmount1:amd64 2.20.1-5.3
2013-05-24 05:23:15 status half-configured libmount1:amd64 2.20.1-5.3
2013-05-24 05:23:16 status installed libmount1:amd64 2.20.1-5.3
2013-05-24 05:23:16 configure mount:amd64 2.20.1-5.3 <none>
2013-05-24 05:23:16 status unpacked mount:amd64 2.20.1-5.3
2013-05-24 05:23:16 status half-configured mount:amd64 2.20.1-5.3
2013-05-24 05:23:16 status installed mount:amd64 2.20.1-5.3
2013-05-24 05:23:16 configure initscripts:amd64 2.88dsf-41 <none>
2013-05-24 05:23:16 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:16 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:16 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:16 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:16 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:16 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:16 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:16 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:16 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:17 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:17 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:17 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:17 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:17 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:17 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:17 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:17 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:17 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:17 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:17 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:18 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:18 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:18 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:18 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:18 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:18 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:18 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:18 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:18 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:18 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:18 status unpacked initscripts:amd64 2.88dsf-41
2013-05-24 05:23:18 status half-configured initscripts:amd64 2.88dsf-41
2013-05-24 05:23:19 status installed initscripts:amd64 2.88dsf-41
2013-05-24 05:23:20 configure util-linux:amd64 2.20.1-5.3 <none>
2013-05-24 05:23:20 status unpacked util-linux:amd64 2.20.1-5.3
2013-05-24 05:23:20 status unpacked util-linux:amd64 2.20.1-5.3
2013-05-24 05:23:20 status unpacked util-linux:amd64 2.20.1-5.3
2013-05-24 05:23:20 status half-configured util-linux:amd64 2.20.1-5.3
2013-05-24 05:23:20 status installed util-linux:amd64 2.20.1-5.3
2013-05-24 05:23:20 configure sysvinit:amd64 2.88dsf-41 <none>
2013-05-24 05:23:20 status unpacked sysvinit:amd64 2.88dsf-41
2013-05-24 05:23:20 status half-configured sysvinit:amd64 2.88dsf-41
2013-05-24 05:23:20 status installed sysvinit:amd64 2.88dsf-41
2013-05-24 05:23:20 configure e2fsprogs:amd64 1.42.5-1.1 <none>
2013-05-24 05:23:20 status unpacked e2fsprogs:amd64 1.42.5-1.1
2013-05-24 05:23:20 status unpacked e2fsprogs:amd64 1.42.5-1.1
2013-05-24 05:23:21 status half-configured e2fsprogs:amd64 1.42.5-1.1
2013-05-24 05:23:21 status installed e2fsprogs:amd64 1.42.5-1.1
2013-05-24 05:23:21 startup archives install
2013-05-24 05:23:21 upgrade gcc-4.7-base:amd64 4.7.2-5 4.7.2-5
2013-05-24 05:23:21 status half-configured gcc-4.7-base:amd64 4.7.2-5
2013-05-24 05:23:21 status unpacked gcc-4.7-base:amd64 4.7.2-5
2013-05-24 05:23:21 status half-installed gcc-4.7-base:amd64 4.7.2-5
2013-05-24 05:23:21 status half-installed gcc-4.7-base:amd64 4.7.2-5
2013-05-24 05:23:21 status unpacked gcc-4.7-base:amd64 4.7.2-5
2013-05-24 05:23:21 status unpacked gcc-4.7-base:amd64 4.7.2-5
2013-05-24 05:23:22 upgrade libgcc1:amd64 1:4.7.2-5 1:4.7.2-5
2013-05-24 05:23:22 status half-configured libgcc1:amd64 1:4.7.2-5
2013-05-24 05:23:22 status unpacked libgcc1:amd64 1:4.7.2-5
2013-05-24 05:23:22 status half-installed libgcc1:amd64 1:4.7.2-5
2013-05-24 05:23:22 status half-installed libgcc1:amd64 1:4.7.2-5
2013-05-24 05:23:23 status unpacked libgcc1:amd64 1:4.7.2-5
2013-05-24 05:23:23 status unpacked libgcc1:amd64 1:4.7.2-5
2013-05-24 05:23:23 upgrade libc6:amd64 2.13-38 2.13-38
2013-05-24 05:23:23 status half-configured libc6:amd64 2.13-38
2013-05-24 05:23:23 status unpacked libc6:amd64 2.13-38
2013-05-24 05:23:23 status half-installed libc6:amd64 2.13-38
2013-05-24 05:23:25 status half-installed libc6:amd64 2.13-38
2013-05-24 05:23:25 status unpacked libc6:amd64 2.13-38
2013-05-24 05:23:25 status unpacked libc6:amd64 2.13-38
2013-05-24 05:23:25 upgrade libbz2-1.0:amd64 1.0.6-4 1.0.6-4
2013-05-24 05:23:25 status half-configured libbz2-1.0:amd64 1.0.6-4
2013-05-24 05:23:25 status unpacked libbz2-1.0:amd64 1.0.6-4
2013-05-24 05:23:25 status half-installed libbz2-1.0:amd64 1.0.6-4
2013-05-24 05:23:26 status half-installed libbz2-1.0:amd64 1.0.6-4
2013-05-24 05:23:26 status unpacked libbz2-1.0:amd64 1.0.6-4
2013-05-24 05:23:26 status unpacked libbz2-1.0:amd64 1.0.6-4
2013-05-24 05:23:26 install libstdc++6:amd64 <none> 4.7.2-5
2013-05-24 05:23:26 status half-installed libstdc++6:amd64 4.7.2-5
2013-05-24 05:23:27 status unpacked libstdc++6:amd64 4.7.2-5
2013-05-24 05:23:27 status unpacked libstdc++6:amd64 4.7.2-5
2013-05-24 05:23:27 upgrade zlib1g:amd64 1:1.2.7.dfsg-13 1:1.2.7.dfsg-13
2013-05-24 05:23:27 status half-configured zlib1g:amd64 1:1.2.7.dfsg-13
2013-05-24 05:23:27 status unpacked zlib1g:amd64 1:1.2.7.dfsg-13
2013-05-24 05:23:27 status half-installed zlib1g:amd64 1:1.2.7.dfsg-13
2013-05-24 05:23:27 status half-installed zlib1g:amd64 1:1.2.7.dfsg-13
2013-05-24 05:23:28 status unpacked zlib1g:amd64 1:1.2.7.dfsg-13
2013-05-24 05:23:28 status unpacked zlib1g:amd64 1:1.2.7.dfsg-13
2013-05-24 05:23:28 install libapt-pkg4.12:amd64 <none> 0.9.7.8
2013-05-24 05:23:28 status half-installed libapt-pkg4.12:amd64 0.9.7.8
2013-05-24 05:23:29 status unpacked libapt-pkg4.12:amd64 0.9.7.8
2013-05-24 05:23:29 status unpacked libapt-pkg4.12:amd64 0.9.7.8
2013-05-24 05:23:29 install gpgv:amd64 <none> 1.4.12-7
2013-05-24 05:23:29 status half-installed gpgv:amd64 1.4.12-7
2013-05-24 05:23:29 status unpacked gpgv:amd64 1.4.12-7
2013-05-24 05:23:29 status unpacked gpgv:amd64 1.4.12-7
2013-05-24 05:23:30 install debian-archive-keyring:all <none> 2012.4
2013-05-24 05:23:30 status half-installed debian-archive-keyring:all 2012.4
2013-05-24 05:23:30 status unpacked debian-archive-keyring:all 2012.4
2013-05-24 05:23:30 status unpacked debian-archive-keyring:all 2012.4
2013-05-24 05:23:30 upgrade liblzma5:amd64 5.1.1alpha+20120614-2 5.1.1alpha+20120614-2
2013-05-24 05:23:30 status half-configured liblzma5:amd64 5.1.1alpha+20120614-2
2013-05-24 05:23:30 status unpacked liblzma5:amd64 5.1.1alpha+20120614-2
2013-05-24 05:23:31 status half-installed liblzma5:amd64 5.1.1alpha+20120614-2
2013-05-24 05:23:31 status half-installed liblzma5:amd64 5.1.1alpha+20120614-2
2013-05-24 05:23:31 status unpacked liblzma5:amd64 5.1.1alpha+20120614-2
2013-05-24 05:23:31 status unpacked liblzma5:amd64 5.1.1alpha+20120614-2
2013-05-24 05:23:31 upgrade libselinux1:amd64 2.1.9-5 2.1.9-5
2013-05-24 05:23:31 status half-configured libselinux1:amd64 2.1.9-5
2013-05-24 05:23:31 status unpacked libselinux1:amd64 2.1.9-5
2013-05-24 05:23:32 status half-installed libselinux1:amd64 2.1.9-5
2013-05-24 05:23:32 status half-installed libselinux1:amd64 2.1.9-5
2013-05-24 05:23:32 status unpacked libselinux1:amd64 2.1.9-5
2013-05-24 05:23:32 status unpacked libselinux1:amd64 2.1.9-5
2013-05-24 05:23:33 install readline-common:all <none> 6.2+dfsg-0.1
2013-05-24 05:23:33 status half-installed readline-common:all 6.2+dfsg-0.1
2013-05-24 05:23:33 status unpacked readline-common:all 6.2+dfsg-0.1
2013-05-24 05:23:33 status unpacked readline-common:all 6.2+dfsg-0.1
2013-05-24 05:23:33 upgrade libtinfo5:amd64 5.9-10 5.9-10
2013-05-24 05:23:33 status half-configured libtinfo5:amd64 5.9-10
2013-05-24 05:23:34 status unpacked libtinfo5:amd64 5.9-10
2013-05-24 05:23:34 status half-installed libtinfo5:amd64 5.9-10
2013-05-24 05:23:34 status half-installed libtinfo5:amd64 5.9-10
2013-05-24 05:23:34 status unpacked libtinfo5:amd64 5.9-10
2013-05-24 05:23:34 status unpacked libtinfo5:amd64 5.9-10
2013-05-24 05:23:35 install libreadline6:amd64 <none> 6.2+dfsg-0.1
2013-05-24 05:23:35 status half-installed libreadline6:amd64 6.2+dfsg-0.1
2013-05-24 05:23:35 status unpacked libreadline6:amd64 6.2+dfsg-0.1
2013-05-24 05:23:35 status unpacked libreadline6:amd64 6.2+dfsg-0.1
2013-05-24 05:23:35 install libusb-0.1-4:amd64 <none> 2:0.1.12-20+nmu1
2013-05-24 05:23:35 status half-installed libusb-0.1-4:amd64 2:0.1.12-20+nmu1
2013-05-24 05:23:36 status unpacked libusb-0.1-4:amd64 2:0.1.12-20+nmu1
2013-05-24 05:23:36 status unpacked libusb-0.1-4:amd64 2:0.1.12-20+nmu1
2013-05-24 05:23:36 install gnupg:amd64 <none> 1.4.12-7
2013-05-24 05:23:36 status half-installed gnupg:amd64 1.4.12-7
2013-05-24 05:23:37 status unpacked gnupg:amd64 1.4.12-7
2013-05-24 05:23:37 status unpacked gnupg:amd64 1.4.12-7
2013-05-24 05:23:38 install apt:amd64 <none> 0.9.7.8
2013-05-24 05:23:38 status half-installed apt:amd64 0.9.7.8
2013-05-24 05:23:38 status unpacked apt:amd64 0.9.7.8
2013-05-24 05:23:38 status unpacked apt:amd64 0.9.7.8
2013-05-24 05:23:38 configure gcc-4.7-base:amd64 4.7.2-5 4.7.2-5
2013-05-24 05:23:38 status unpacked gcc-4.7-base:amd64 4.7.2-5
2013-05-24 05:23:38 status half-configured gcc-4.7-base:amd64 4.7.2-5
2013-05-24 05:23:39 status installed gcc-4.7-base:amd64 4.7.2-5
2013-05-24 05:23:39 configure readline-common:all 6.2+dfsg-0.1 6.2+dfsg-0.1
2013-05-24 05:23:39 status unpacked readline-common:all 6.2+dfsg-0.1
2013-05-24 05:23:39 status half-configured readline-common:all 6.2+dfsg-0.1
2013-05-24 05:23:39 status installed readline-common:all 6.2+dfsg-0.1
2013-05-24 05:23:39 configure libc6:amd64 2.13-38 2.13-38
2013-05-24 05:23:39 status unpacked libc6:amd64 2.13-38
2013-05-24 05:23:39 status unpacked libc6:amd64 2.13-38
2013-05-24 05:23:39 status half-configured libc6:amd64 2.13-38
2013-05-24 05:23:41 status installed libc6:amd64 2.13-38
2013-05-24 05:23:41 configure libbz2-1.0:amd64 1.0.6-4 1.0.6-4
2013-05-24 05:23:41 status unpacked libbz2-1.0:amd64 1.0.6-4
2013-05-24 05:23:41 status half-configured libbz2-1.0:amd64 1.0.6-4
2013-05-24 05:23:41 status installed libbz2-1.0:amd64 1.0.6-4
2013-05-24 05:23:41 configure zlib1g:amd64 1:1.2.7.dfsg-13 1:1.2.7.dfsg-13
2013-05-24 05:23:41 status unpacked zlib1g:amd64 1:1.2.7.dfsg-13
2013-05-24 05:23:41 status half-configured zlib1g:amd64 1:1.2.7.dfsg-13
2013-05-24 05:23:41 status installed zlib1g:amd64 1:1.2.7.dfsg-13
2013-05-24 05:23:41 configure gpgv:amd64 1.4.12-7 1.4.12-7
2013-05-24 05:23:41 status unpacked gpgv:amd64 1.4.12-7
2013-05-24 05:23:41 status half-configured gpgv:amd64 1.4.12-7
2013-05-24 05:23:41 status installed gpgv:amd64 1.4.12-7
2013-05-24 05:23:41 configure debian-archive-keyring:all 2012.4 2012.4
2013-05-24 05:23:41 status unpacked debian-archive-keyring:all 2012.4
